customer_id,plan_tier,start_date,end_date,mrr,region,acquisition_channel,downgrade_flag,downgrade_date
CUST4241,Standard,2025-01-07,2027-04-13,50,Europe,Partnership,0,
CUST4242,Basic,2024-03-29,2025-08-07,20,Europe,Referral,0,
CUST4243,Standard,2025-02-18,2026-03-30,50,Europe,Partnership,1,2025-09-02
CUST4244,Basic,2024-02-13,2024-06-06,20,LATAM,Organic,0,
CUST4245,Premium,2024-08-15,2024-09-19,100,APAC,Organic,0,
CUST4246,Standard,2024-09-23,2024-12-03,50,LATAM,Paid Ads,0,
CUST4247,Premium,2024-01-06,2024-02-08,100,LATAM,Organic,0,
CUST4248,Standard,2024-10-05,2027-02-05,50,LATAM,Organic,0,
CUST4249,Standard,2024-01-08,2025-06-04,50,Europe,Paid Ads,0,
CUST4250,Basic,2024-12-25,2027-04-15,20,North America,Organic,0,
CUST4251,Basic,2024-05-31,2025-01-01,20,Europe,Paid Ads,0,
CUST4252,Basic,2024-10-11,2026-03-07,20,APAC,Organic,0,
CUST4253,Basic,2024-10-31,2025-01-01,20,Europe,Partnership,1,2024-11-06
CUST4254,Basic,2024-04-28,2025-01-16,20,APAC,Referral,0,
CUST4255,Basic,2024-12-21,2026-12-04,20,North America,Paid Ads,1,2025-11-08
CUST4256,Basic,2024-05-29,2024-12-13,20,APAC,Referral,0,
CUST4257,Premium,2025-03-23,2026-02-12,100,Europe,Organic,1,2025-09-24
CUST4258,Standard,2024-09-03,2024-11-01,50,North America,Referral,1,2024-10-08
CUST4259,Basic,2024-11-03,2025-03-17,20,North America,Organic,0,
CUST4260,Premium,2024-11-04,2025-02-21,100,APAC,Paid Ads,0,
CUST4261,Basic,2024-10-21,2026-03-15,20,North America,Partnership,0,
CUST4262,Standard,2024-02-07,2024-09-03,50,APAC,Paid Ads,1,2024-06-17
CUST4263,Premium,2025-01-29,2025-10-13,100,Europe,Organic,0,
CUST4264,Standard,2025-04-20,2026-12-12,50,North America,Paid Ads,0,
CUST4265,Basic,2024-08-15,2027-01-05,20,Europe,Organic,0,
CUST4266,Premium,2024-09-02,2027-01-21,100,LATAM,Partnership,0,
CUST4267,Premium,2024-12-05,2026-07-23,100,North America,Partnership,0,
CUST4268,Standard,2024-11-09,2026-11-23,50,LATAM,Partnership,0,
CUST4269,Premium,2024-01-01,2026-06-03,100,APAC,Paid Ads,0,
CUST4270,Standard,2025-01-02,2025-07-07,50,North America,Partnership,0,
CUST4271,Premium,2025-01-21,2025-04-29,100,LATAM,Organic,0,
CUST4272,Standard,2025-04-15,2026-01-16,50,APAC,Referral,0,
CUST4273,Standard,2024-02-14,2024-06-07,50,APAC,Referral,0,
CUST4274,Basic,2024-04-05,2024-12-19,20,LATAM,Referral,0,
CUST4275,Premium,2024-02-29,2024-08-20,100,North America,Partnership,0,
CUST4276,Premium,2024-07-18,2025-12-20,100,North America,Partnership,0,
CUST4277,Premium,2024-10-29,2025-08-30,100,Europe,Referral,0,
CUST4278,Standard,2024-01-10,2025-08-06,50,Europe,Partnership,0,
CUST4279,Basic,2024-09-13,2025-04-09,20,Europe,Paid Ads,0,
CUST4280,Premium,2024-10-07,2025-01-26,100,North America,Organic,0,
CUST4281,Basic,2024-12-04,2025-12-19,20,APAC,Organic,0,
CUST4282,Standard,2024-12-12,2025-11-29,50,North America,Partnership,0,
CUST4283,Premium,2024-06-27,2026-11-28,100,North America,Referral,0,
CUST4284,Standard,2024-10-11,2025-04-27,50,North America,Paid Ads,0,
CUST4285,Basic,2024-08-14,2026-07-17,20,Europe,Paid Ads,1,2025-07-27
CUST4286,Premium,2024-07-04,2025-03-18,100,APAC,Partnership,0,
CUST4287,Standard,2024-08-19,2024-11-04,50,Europe,Referral,0,
CUST4288,Basic,2024-07-07,2026-07-13,20,LATAM,Referral,0,
CUST4289,Basic,2024-04-11,2025-09-20,20,LATAM,Paid Ads,0,
CUST4290,Basic,2024-01-28,2025-01-01,20,Europe,Paid Ads,1,2024-09-22
CUST4291,Premium,2025-01-02,2027-01-02,100,Europe,Organic,0,
CUST4292,Basic,2024-08-02,2025-12-31,20,LATAM,Referral,0,
CUST4293,Basic,2024-05-09,2026-09-25,20,LATAM,Paid Ads,0,
CUST4294,Basic,2024-08-24,2026-05-16,20,Europe,Organic,0,
CUST4295,Basic,2024-01-08,2024-08-14,20,APAC,Partnership,0,
CUST4296,Standard,2024-04-18,2025-12-29,50,North America,Organic,0,
CUST4297,Basic,2024-08-19,2026-02-01,20,Europe,Partnership,0,
CUST4298,Basic,2024-02-29,2026-01-20,20,North America,Organic,1,2025-10-17
CUST4299,Premium,2024-04-11,2025-05-31,100,APAC,Referral,1,2024-10-03
CUST4300,Standard,2024-03-06,2025-09-13,50,APAC,Referral,0,
CUST4301,Standard,2025-04-05,2026-12-19,50,APAC,Organic,0,
CUST4302,Basic,2024-10-19,2027-02-08,20,Europe,Organic,0,
CUST4303,Premium,2024-08-27,2024-12-19,100,Europe,Paid Ads,0,
CUST4304,Premium,2024-03-18,2025-02-02,100,LATAM,Referral,0,
CUST4305,Standard,2024-09-07,2026-01-04,50,LATAM,Partnership,1,2025-09-21
CUST4306,Basic,2024-07-19,2026-07-12,20,APAC,Partnership,0,
CUST4307,Basic,2025-05-25,2026-09-05,20,North America,Referral,0,
CUST4308,Premium,2024-02-29,2025-03-17,100,LATAM,Partnership,0,
CUST4309,Standard,2024-05-08,2024-07-04,50,LATAM,Organic,0,
CUST4310,Basic,2025-05-03,2026-12-14,20,North America,Partnership,1,2025-07-18
CUST4311,Premium,2024-05-15,2025-02-20,100,North America,Paid Ads,1,2024-07-13
CUST4312,Standard,2024-01-25,2025-03-25,50,LATAM,Referral,0,
CUST4313,Standard,2024-12-09,2025-09-16,50,LATAM,Paid Ads,1,2025-03-21
CUST4314,Premium,2024-12-30,2026-09-20,100,LATAM,Organic,0,
CUST4315,Basic,2025-01-11,2026-04-10,20,LATAM,Partnership,0,
CUST4316,Standard,2024-10-19,2027-04-03,50,North America,Organic,0,
CUST4317,Standard,2024-02-11,2024-04-10,50,Europe,Organic,0,
CUST4318,Basic,2024-09-08,2026-05-14,20,LATAM,Partnership,0,
CUST4319,Premium,2024-03-15,2024-11-12,100,Europe,Paid Ads,1,2024-07-05
CUST4320,Standard,2024-08-01,2025-01-07,50,LATAM,Referral,0,
CUST4321,Premium,2025-05-17,2027-04-21,100,APAC,Organic,0,
CUST4322,Premium,2024-12-16,2026-08-21,100,LATAM,Referral,1,2025-12-01
CUST4323,Basic,2024-04-06,2024-08-14,20,Europe,Organic,0,
CUST4324,Premium,2024-12-27,2025-07-12,100,North America,Referral,0,
CUST4325,Standard,2025-03-17,2026-07-15,50,APAC,Paid Ads,0,
CUST4326,Basic,2024-05-27,2025-11-07,20,APAC,Organic,0,
CUST4327,Standard,2024-08-13,2026-12-18,50,APAC,Partnership,0,
CUST4328,Standard,2024-11-17,2027-01-25,50,APAC,Referral,0,
CUST4329,Standard,2025-03-27,2026-10-01,50,LATAM,Partnership,0,
CUST4330,Standard,2024-10-12,2027-02-22,50,Europe,Paid Ads,0,
CUST4331,Standard,2024-01-23,2025-01-01,50,APAC,Organic,0,
CUST4332,Basic,2025-02-27,2026-11-11,20,APAC,Organic,1,2026-10-02
CUST4333,Standard,2024-12-07,2025-04-28,50,APAC,Referral,1,2024-12-21
CUST4334,Standard,2025-03-03,2027-03-31,50,Europe,Referral,0,
CUST4335,Premium,2024-01-23,2025-11-11,100,Europe,Partnership,0,
CUST4336,Basic,2024-05-21,2024-09-02,20,APAC,Partnership,1,2024-06-05
CUST4337,Standard,2024-01-05,2024-08-12,50,LATAM,Partnership,1,2024-02-25
CUST4338,Standard,2024-01-07,2024-11-25,50,LATAM,Referral,0,
CUST4339,Standard,2025-01-17,2025-06-15,50,LATAM,Paid Ads,0,
CUST4340,Standard,2024-01-25,2024-09-19,50,North America,Referral,0,
CUST4341,Premium,2024-10-26,2026-03-03,100,Europe,Organic,0,
CUST4342,Basic,2025-03-31,2027-02-19,20,Europe,Paid Ads,0,
CUST4343,Basic,2024-11-20,2025-02-23,20,North America,Partnership,0,
CUST4344,Standard,2025-03-31,2025-05-12,50,LATAM,Referral,0,
CUST4345,Standard,2025-03-12,2025-11-02,50,Europe,Paid Ads,1,2025-03-30
CUST4346,Basic,2024-02-20,2026-03-28,20,Europe,Organic,0,
CUST4347,Standard,2025-02-01,2027-06-17,50,APAC,Paid Ads,0,
CUST4348,Premium,2024-08-05,2025-11-11,100,Europe,Paid Ads,0,
CUST4349,Premium,2024-06-19,2026-06-26,100,LATAM,Organic,0,
CUST4350,Standard,2024-07-30,2025-09-23,50,LATAM,Organic,1,2025-01-18
CUST4351,Premium,2025-03-21,2026-12-24,100,APAC,Partnership,1,2026-10-18
CUST4352,Standard,2024-02-23,2024-07-18,50,LATAM,Partnership,0,
CUST4353,Basic,2024-04-05,2025-12-03,20,APAC,Partnership,0,
CUST4354,Standard,2024-03-20,2024-08-07,50,North America,Organic,0,
CUST4355,Standard,2025-05-01,2026-05-19,50,LATAM,Organic,0,
CUST4356,Premium,2024-08-09,2026-02-26,100,North America,Organic,0,
CUST4357,Premium,2024-09-18,2026-08-02,100,North America,Partnership,1,2025-07-04
CUST4358,Basic,2024-03-06,2025-03-27,20,APAC,Paid Ads,0,
CUST4359,Premium,2024-08-06,2027-01-06,100,APAC,Organic,0,
CUST4360,Premium,2024-08-10,2026-01-10,100,North America,Partnership,0,
CUST4361,Standard,2024-07-20,2024-10-01,50,APAC,Organic,0,
CUST4362,Basic,2024-11-21,2026-01-15,20,North America,Referral,0,
CUST4363,Basic,2024-09-25,2024-11-30,20,LATAM,Referral,1,2024-09-30
CUST4364,Basic,2025-02-18,2026-11-30,20,LATAM,Organic,0,
CUST4365,Premium,2024-04-15,2025-08-04,100,Europe,Referral,1,2024-10-20
CUST4366,Premium,2025-03-08,2025-07-31,100,LATAM,Referral,1,2025-07-07
CUST4367,Standard,2024-07-25,2026-07-04,50,LATAM,Partnership,0,
CUST4368,Standard,2024-02-12,2026-03-19,50,North America,Referral,0,
CUST4369,Basic,2025-01-18,2025-08-30,20,APAC,Paid Ads,0,
CUST4370,Premium,2025-03-08,2026-03-08,100,North America,Partnership,0,
CUST4371,Basic,2025-01-08,2025-10-10,20,APAC,Paid Ads,0,
CUST4372,Premium,2024-06-12,2025-08-13,100,Europe,Partnership,0,
CUST4373,Basic,2025-05-08,2026-05-16,20,North America,Referral,0,
CUST4374,Basic,2025-03-11,2026-06-22,20,APAC,Partnership,0,
CUST4375,Premium,2024-07-26,2024-08-31,100,Europe,Organic,0,
CUST4376,Premium,2024-06-10,2026-11-02,100,APAC,Paid Ads,0,
CUST4377,Standard,2024-08-15,2025-06-02,50,LATAM,Referral,0,
CUST4378,Premium,2024-06-17,2025-06-09,100,APAC,Organic,1,2025-03-10
CUST4379,Standard,2024-04-19,2025-01-18,50,APAC,Referral,1,2024-12-15
CUST4380,Basic,2024-05-08,2026-06-16,20,North America,Referral,0,
CUST4381,Premium,2024-06-19,2025-11-26,100,LATAM,Paid Ads,0,
CUST4382,Standard,2024-05-03,2026-07-20,50,LATAM,Organic,0,
CUST4383,Basic,2025-05-07,2027-04-05,20,APAC,Paid Ads,0,
CUST4384,Standard,2024-03-03,2024-04-10,50,Europe,Organic,0,
CUST4385,Basic,2024-02-19,2026-07-15,20,Europe,Organic,1,2024-12-01
CUST4386,Basic,2024-10-24,2026-04-07,20,Europe,Partnership,0,
CUST4387,Premium,2025-05-10,2027-10-26,100,North America,Partnership,0,
CUST4388,Premium,2024-04-06,2026-06-20,100,LATAM,Referral,0,
CUST4389,Premium,2025-05-01,2025-09-18,100,LATAM,Organic,0,
CUST4390,Premium,2025-02-12,2026-04-30,100,LATAM,Partnership,0,
CUST4391,Standard,2025-01-21,2026-08-10,50,APAC,Organic,0,
CUST4392,Basic,2024-01-17,2024-03-04,20,APAC,Partnership,0,
CUST4393,Standard,2024-10-15,2025-04-04,50,Europe,Paid Ads,0,
CUST4394,Standard,2025-04-14,2027-02-12,50,APAC,Paid Ads,0,
CUST4395,Premium,2024-03-31,2025-12-14,100,Europe,Paid Ads,1,2024-12-21
CUST4396,Basic,2024-01-22,2025-02-25,20,North America,Referral,0,
CUST4397,Standard,2024-02-21,2026-05-11,50,Europe,Referral,1,2025-07-10
CUST4398,Premium,2024-12-02,2025-02-08,100,North America,Organic,0,
CUST4399,Basic,2025-02-10,2027-03-07,20,North America,Organic,0,
CUST4400,Basic,2024-02-01,2025-07-31,20,LATAM,Organic,1,2025-03-18
CUST4401,Standard,2025-04-24,2026-05-03,50,Europe,Partnership,0,
CUST4402,Premium,2024-11-22,2025-10-13,100,Europe,Paid Ads,0,
CUST4403,Premium,2025-05-18,2025-09-16,100,Europe,Partnership,0,
CUST4404,Basic,2025-04-28,2027-01-01,20,APAC,Referral,1,2026-01-12
CUST4405,Standard,2025-01-31,2025-12-17,50,Europe,Referral,0,
CUST4406,Basic,2024-07-31,2024-12-01,20,Europe,Organic,0,
CUST4407,Standard,2025-03-09,2026-04-16,50,Europe,Referral,1,2025-11-30
CUST4408,Basic,2024-12-07,2025-10-03,20,APAC,Referral,0,
CUST4409,Premium,2024-05-11,2025-04-03,100,Europe,Referral,1,2024-05-29
CUST4410,Premium,2025-02-04,2027-01-15,100,Europe,Organic,1,2025-12-13
CUST4411,Premium,2024-11-23,2025-03-21,100,LATAM,Organic,0,
CUST4412,Premium,2024-08-01,2026-12-22,100,APAC,Partnership,1,2024-11-27
CUST4413,Standard,2024-07-21,2025-04-17,50,Europe,Organic,0,
CUST4414,Standard,2024-07-24,2026-12-02,50,Europe,Referral,1,2024-09-22
CUST4415,Basic,2024-08-28,2024-12-03,20,North America,Organic,0,
CUST4416,Premium,2024-11-13,2027-04-05,100,North America,Organic,0,
CUST4417,Basic,2024-12-09,2026-12-24,20,Europe,Paid Ads,0,
CUST4418,Basic,2024-02-21,2025-12-18,20,APAC,Paid Ads,0,
CUST4419,Basic,2025-03-30,2026-06-30,20,APAC,Paid Ads,0,
CUST4420,Basic,2024-06-23,2026-01-20,20,LATAM,Referral,0,
CUST4421,Basic,2024-05-20,2026-05-10,20,North America,Paid Ads,0,
CUST4422,Premium,2024-11-06,2027-02-12,100,North America,Partnership,0,
CUST4423,Premium,2024-01-04,2025-01-23,100,APAC,Referral,0,
CUST4424,Basic,2024-02-07,2025-02-28,20,North America,Organic,0,
CUST4425,Basic,2025-03-19,2026-09-09,20,Europe,Organic,0,
CUST4426,Premium,2024-05-22,2024-09-25,100,LATAM,Partnership,0,
CUST4427,Basic,2025-03-08,2026-12-18,20,APAC,Paid Ads,0,
CUST4428,Standard,2024-04-16,2025-07-05,50,APAC,Organic,0,
CUST4429,Standard,2025-05-22,2026-10-24,50,LATAM,Organic,0,
CUST4430,Basic,2024-08-29,2025-12-14,20,Europe,Referral,0,
CUST4431,Premium,2024-03-30,2026-05-15,100,APAC,Organic,0,
CUST4432,Premium,2025-02-15,2025-09-09,100,Europe,Referral,0,
CUST4433,Basic,2025-03-21,2026-07-18,20,LATAM,Referral,0,
CUST4434,Premium,2025-04-03,2027-02-21,100,North America,Paid Ads,0,
CUST4435,Standard,2024-07-10,2026-02-23,50,APAC,Paid Ads,0,
CUST4436,Premium,2024-10-25,2026-07-11,100,North America,Referral,0,
CUST4437,Standard,2024-11-27,2025-12-11,50,North America,Paid Ads,0,
CUST4438,Standard,2025-03-20,2026-03-15,50,LATAM,Paid Ads,0,
CUST4439,Standard,2024-01-26,2025-09-09,50,LATAM,Partnership,0,
CUST4440,Premium,2024-11-20,2025-01-19,100,APAC,Organic,0,
CUST4441,Premium,2025-03-27,2025-08-15,100,APAC,Organic,0,
CUST4442,Standard,2024-07-11,2026-03-18,50,APAC,Referral,1,2024-12-01
CUST4443,Premium,2024-12-25,2027-04-24,100,APAC,Referral,1,2026-06-24
CUST4444,Standard,2024-11-11,2026-06-02,50,North America,Organic,0,
CUST4445,Basic,2024-01-05,2026-02-08,20,APAC,Organic,0,
CUST4446,Standard,2025-04-02,2026-11-27,50,APAC,Paid Ads,0,
CUST4447,Standard,2024-02-20,2025-12-22,50,APAC,Referral,0,
CUST4448,Basic,2024-01-19,2024-06-23,20,Europe,Paid Ads,1,2024-02-27
CUST4449,Standard,2025-02-04,2027-07-09,50,North America,Organic,0,
CUST4450,Standard,2024-01-24,2025-04-09,50,APAC,Paid Ads,0,
CUST4451,Premium,2024-07-04,2025-01-15,100,APAC,Paid Ads,0,
CUST4452,Basic,2024-05-01,2026-03-11,20,LATAM,Paid Ads,0,
CUST4453,Standard,2024-01-14,2026-04-24,50,Europe,Organic,0,
CUST4454,Premium,2024-05-19,2026-09-27,100,Europe,Organic,0,
CUST4455,Basic,2024-05-22,2025-03-13,20,LATAM,Referral,0,
CUST4456,Premium,2024-09-01,2026-01-24,100,LATAM,Partnership,0,
CUST4457,Premium,2024-11-30,2026-05-20,100,APAC,Organic,0,
CUST4458,Premium,2024-11-08,2026-01-12,100,North America,Partnership,0,
CUST4459,Premium,2025-05-22,2026-03-09,100,APAC,Referral,1,2025-12-03
CUST4460,Premium,2025-01-05,2026-11-27,100,LATAM,Paid Ads,0,
CUST4461,Standard,2024-12-04,2027-01-14,50,Europe,Partnership,1,2025-12-29
CUST4462,Premium,2024-12-28,2026-07-07,100,LATAM,Referral,0,
CUST4463,Premium,2024-10-30,2026-06-27,100,APAC,Paid Ads,0,
CUST4464,Basic,2024-06-12,2025-09-11,20,APAC,Referral,0,
CUST4465,Basic,2024-11-02,2026-05-16,20,LATAM,Referral,0,
CUST4466,Basic,2025-04-29,2026-06-06,20,North America,Referral,0,
CUST4467,Basic,2024-06-11,2026-09-10,20,APAC,Paid Ads,0,
CUST4468,Standard,2024-11-03,2025-08-09,50,Europe,Partnership,0,
CUST4469,Premium,2024-02-02,2025-03-02,100,LATAM,Partnership,1,2025-02-07
CUST4470,Standard,2025-01-04,2027-02-11,50,APAC,Organic,1,2025-07-03
CUST4471,Premium,2025-04-19,2025-11-04,100,APAC,Referral,0,
CUST4472,Basic,2024-07-20,2025-06-02,20,North America,Referral,0,
CUST4473,Premium,2025-04-23,2026-08-23,100,Europe,Organic,0,
CUST4474,Premium,2024-11-18,2025-09-20,100,LATAM,Paid Ads,0,
CUST4475,Standard,2024-01-30,2024-05-03,50,North America,Paid Ads,0,
CUST4476,Standard,2024-12-28,2025-03-07,50,APAC,Organic,0,
CUST4477,Premium,2024-12-17,2025-02-08,100,North America,Partnership,0,
CUST4478,Premium,2024-08-02,2025-08-18,100,North America,Partnership,0,
CUST4479,Basic,2024-09-28,2026-12-27,20,Europe,Referral,0,
CUST4480,Premium,2025-05-18,2027-03-14,100,Europe,Paid Ads,0,
CUST4481,Standard,2024-04-12,2024-09-03,50,Europe,Organic,1,2024-07-12
CUST4482,Premium,2024-06-19,2025-09-02,100,North America,Partnership,0,
CUST4483,Standard,2025-03-20,2027-08-27,50,APAC,Paid Ads,0,
CUST4484,Basic,2024-02-22,2025-09-10,20,APAC,Organic,0,
CUST4485,Basic,2024-12-22,2025-11-16,20,Europe,Partnership,0,
CUST4486,Basic,2024-02-11,2026-06-07,20,APAC,Referral,0,
CUST4487,Premium,2024-11-27,2025-04-02,100,North America,Paid Ads,1,2025-02-21
CUST4488,Standard,2024-11-16,2027-01-28,50,APAC,Partnership,0,
CUST4489,Premium,2025-03-03,2025-08-18,100,LATAM,Organic,0,
CUST4490,Premium,2025-04-11,2025-12-01,100,North America,Referral,0,
CUST4491,Standard,2024-05-23,2026-11-05,50,LATAM,Organic,1,2025-04-14
CUST4492,Standard,2024-06-19,2026-09-06,50,APAC,Referral,0,
CUST4493,Basic,2024-01-30,2025-08-08,20,Europe,Referral,0,
CUST4494,Basic,2024-06-12,2024-07-26,20,LATAM,Referral,0,
CUST4495,Basic,2024-03-26,2026-01-02,20,LATAM,Paid Ads,0,
CUST4496,Basic,2024-12-10,2025-03-25,20,North America,Paid Ads,0,
CUST4497,Standard,2024-12-09,2025-02-10,50,North America,Partnership,0,
CUST4498,Premium,2025-03-04,2026-06-28,100,Europe,Paid Ads,0,
CUST4499,Basic,2024-10-14,2027-01-22,20,Europe,Paid Ads,0,
CUST4500,Premium,2025-05-29,2026-06-15,100,North America,Partnership,0,
CUST4501,Basic,2024-02-28,2024-08-24,20,APAC,Paid Ads,0,
CUST4502,Basic,2025-01-10,2025-03-28,20,LATAM,Partnership,0,
CUST4503,Basic,2024-04-19,2025-01-26,20,Europe,Paid Ads,0,
CUST4504,Standard,2025-03-28,2026-05-19,50,APAC,Partnership,0,
CUST4505,Premium,2024-12-05,2025-10-30,100,North America,Organic,0,
CUST4506,Premium,2024-07-17,2024-11-11,100,APAC,Partnership,0,
CUST4507,Premium,2024-09-11,2025-12-31,100,Europe,Partnership,0,
CUST4508,Standard,2024-02-09,2026-02-10,50,Europe,Organic,0,
CUST4509,Basic,2024-05-01,2026-04-25,20,LATAM,Referral,0,
CUST4510,Standard,2024-05-30,2026-05-29,50,North America,Referral,0,
CUST4511,Premium,2025-02-03,2027-05-15,100,LATAM,Paid Ads,0,
CUST4512,Basic,2024-06-14,2025-12-17,20,LATAM,Paid Ads,1,2025-08-26
CUST4513,Basic,2025-05-30,2026-11-11,20,North America,Organic,0,
CUST4514,Premium,2024-04-10,2026-01-07,100,Europe,Paid Ads,0,
CUST4515,Standard,2025-03-29,2025-12-07,50,North America,Partnership,0,
CUST4516,Standard,2024-01-28,2025-02-28,50,LATAM,Organic,1,2024-10-18
CUST4517,Premium,2024-01-02,2025-04-28,100,LATAM,Referral,0,
CUST4518,Standard,2024-07-20,2024-10-15,50,North America,Partnership,0,
CUST4519,Standard,2024-06-30,2024-08-05,50,North America,Organic,1,2024-07-25
CUST4520,Premium,2024-02-05,2024-10-10,100,Europe,Referral,0,
CUST4521,Standard,2024-06-23,2026-03-23,50,APAC,Organic,0,
CUST4522,Standard,2024-02-18,2024-11-17,50,LATAM,Referral,0,
CUST4523,Basic,2024-07-29,2025-06-03,20,APAC,Organic,0,
CUST4524,Premium,2024-10-31,2026-09-01,100,LATAM,Partnership,1,2025-03-30
CUST4525,Basic,2024-02-15,2024-06-01,20,LATAM,Organic,0,
CUST4526,Premium,2024-06-25,2024-10-06,100,Europe,Referral,1,2024-09-30
CUST4527,Standard,2024-09-07,2025-07-21,50,North America,Paid Ads,0,
CUST4528,Basic,2024-06-01,2024-07-03,20,APAC,Paid Ads,1,2024-06-19
CUST4529,Premium,2024-08-29,2025-03-24,100,Europe,Partnership,1,2025-01-17
CUST4530,Premium,2025-01-31,2026-08-19,100,Europe,Organic,1,2026-03-28
CUST4531,Basic,2024-08-31,2026-04-03,20,LATAM,Organic,0,
CUST4532,Premium,2024-09-08,2026-11-02,100,North America,Referral,0,
CUST4533,Basic,2025-05-12,2026-08-23,20,LATAM,Partnership,0,
CUST4534,Basic,2024-12-28,2025-06-08,20,North America,Organic,1,2025-01-23
CUST4535,Basic,2025-04-12,2025-09-05,20,LATAM,Organic,0,
CUST4536,Standard,2024-11-24,2025-04-09,50,APAC,Organic,0,
CUST4537,Standard,2024-03-23,2026-06-14,50,North America,Partnership,1,2026-06-01
CUST4538,Premium,2024-11-07,2025-12-12,100,North America,Partnership,0,
CUST4539,Standard,2024-05-25,2026-03-17,50,LATAM,Referral,0,
CUST4540,Standard,2024-07-09,2025-11-15,50,LATAM,Organic,0,
CUST4541,Basic,2025-04-01,2027-05-22,20,Europe,Referral,0,
CUST4542,Basic,2025-03-11,2025-12-12,20,LATAM,Paid Ads,0,
CUST4543,Standard,2025-02-15,2027-05-09,50,North America,Paid Ads,0,
CUST4544,Standard,2025-01-16,2026-02-22,50,Europe,Organic,0,
CUST4545,Standard,2025-05-04,2027-07-08,50,North America,Paid Ads,0,
CUST4546,Basic,2024-08-10,2026-08-13,20,Europe,Paid Ads,0,
CUST4547,Premium,2024-03-11,2025-02-13,100,APAC,Referral,0,
CUST4548,Standard,2025-05-21,2026-08-28,50,LATAM,Paid Ads,0,
CUST4549,Basic,2024-04-23,2024-08-04,20,North America,Partnership,0,
CUST4550,Standard,2024-06-27,2026-04-29,50,North America,Partnership,0,
CUST4551,Standard,2024-08-20,2025-01-12,50,Europe,Partnership,0,
CUST4552,Premium,2025-03-01,2025-12-24,100,LATAM,Paid Ads,0,
CUST4553,Standard,2025-01-21,2026-08-25,50,LATAM,Partnership,0,
CUST4554,Standard,2024-08-09,2025-09-29,50,LATAM,Organic,0,
CUST4555,Basic,2024-10-11,2026-05-18,20,North America,Organic,0,
CUST4556,Premium,2024-08-20,2026-08-26,100,Europe,Referral,0,
CUST4557,Standard,2024-04-26,2026-04-03,50,Europe,Paid Ads,0,
CUST4558,Standard,2024-12-03,2026-09-06,50,North America,Referral,0,
CUST4559,Basic,2024-02-21,2025-04-12,20,North America,Partnership,0,
CUST4560,Premium,2024-03-24,2025-10-31,100,Europe,Organic,0,
CUST4561,Basic,2025-05-06,2025-10-10,20,Europe,Partnership,0,
CUST4562,Basic,2025-04-02,2027-04-15,20,North America,Organic,0,
CUST4563,Standard,2024-12-08,2026-12-01,50,North America,Referral,0,
CUST4564,Premium,2024-10-18,2026-07-05,100,APAC,Referral,0,
CUST4565,Premium,2024-06-14,2024-11-29,100,North America,Partnership,1,2024-07-16
CUST4566,Basic,2024-12-09,2026-03-11,20,APAC,Referral,0,
CUST4567,Premium,2024-01-10,2025-04-27,100,North America,Organic,1,2024-04-28
CUST4568,Premium,2024-09-06,2025-01-10,100,APAC,Referral,0,
CUST4569,Basic,2025-04-17,2026-05-27,20,North America,Paid Ads,0,
CUST4570,Standard,2024-04-15,2025-07-17,50,Europe,Referral,0,
CUST4571,Premium,2025-05-14,2027-01-08,100,LATAM,Paid Ads,0,
CUST4572,Basic,2025-02-05,2026-09-01,20,Europe,Organic,0,
CUST4573,Basic,2024-07-31,2026-06-19,20,North America,Organic,0,
CUST4574,Standard,2025-05-20,2026-06-10,50,North America,Referral,0,
CUST4575,Premium,2025-02-02,2025-10-17,100,Europe,Organic,0,
CUST4576,Premium,2024-05-03,2026-09-01,100,Europe,Referral,0,
CUST4577,Basic,2024-10-01,2026-06-15,20,LATAM,Partnership,1,2024-11-17
CUST4578,Standard,2025-05-02,2027-04-20,50,North America,Paid Ads,0,
CUST4579,Standard,2024-12-06,2026-06-04,50,APAC,Partnership,0,
CUST4580,Premium,2024-05-06,2024-11-08,100,LATAM,Paid Ads,0,
CUST4581,Standard,2024-05-28,2025-05-22,50,Europe,Paid Ads,0,
CUST4582,Standard,2024-10-05,2025-01-14,50,North America,Referral,0,
CUST4583,Premium,2024-03-09,2026-01-12,100,Europe,Partnership,0,
CUST4584,Standard,2024-07-02,2024-11-17,50,LATAM,Referral,0,
CUST4585,Basic,2024-02-08,2024-07-11,20,Europe,Referral,0,
CUST4586,Standard,2025-01-01,2025-10-22,50,Europe,Partnership,1,2025-04-18
CUST4587,Premium,2024-08-27,2024-12-31,100,APAC,Partnership,0,
CUST4588,Basic,2024-01-09,2026-04-08,20,North America,Paid Ads,0,
CUST4589,Premium,2024-02-17,2026-01-13,100,LATAM,Partnership,0,
CUST4590,Premium,2025-04-20,2025-10-05,100,APAC,Partnership,0,
CUST4591,Premium,2024-04-20,2025-09-03,100,North America,Paid Ads,0,
CUST4592,Basic,2025-03-04,2026-05-18,20,APAC,Organic,0,
CUST4593,Basic,2025-04-26,2025-12-08,20,Europe,Paid Ads,0,
CUST4594,Standard,2024-05-19,2024-10-19,50,North America,Referral,0,
CUST4595,Basic,2024-07-03,2025-06-10,20,APAC,Organic,1,2024-09-29
CUST4596,Premium,2024-04-06,2026-04-10,100,Europe,Partnership,0,
CUST4597,Premium,2025-02-25,2027-02-14,100,Europe,Organic,0,
